Grupo de Prioridade;Cenário;Identificador;Grupo de Processo;Unidade de Negócio;Área de Negócio;Frente;Lider do Cenário;Meu Envolvimento;Situação x Planejamento;Qtde. Execuções Concluídas;Status;Gerado em
P1;TES-02 MZK PARTICI CRIAR MOVIMENTOS PREVISTOS;MZK.FTS.0005.V5;Financeiro - Tesouraria;MZK PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MZK PARTICI MOV. PREVISTOS AP ADIANTAMENTOS;MZK.FTS.0025.V3;Financeiro - Tesouraria;MZK PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MZK PARTICI MOV. PREVISTOS AR;MZK.FTS.0032.V3;Financeiro - Tesouraria;MZK PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;TES-02 MZK PARTICI MOV. PREVISTOS GERADOS PELA PO;MZK.FTS.0019.V3;Financeiro - Tesouraria;MZK PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;TES-02 MZK PARTICI MOV. PREVISTOS GERADOS POR CONTRATO;MZK.FTS.0014.V3;Financeiro - Tesouraria;MZK PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;TES-02 MZK PARTICI MOV. REALIZADOS AP ADIANTAMENTOS;MZK.FTS.0029.V3;Financeiro - Tesouraria;MZK PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 PFL ADM  MOV. PREVISTOS AP;PFL.FTS.0018.V3;Financeiro - Tesouraria;PFL ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 PFL ADM CRIAR MOVIMENTOS PREVISTOS;PFL.FTS.0006.V4;Financeiro - Tesouraria;PFL ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P1;TES-02 PFL ADM CRIAR MOVIMENTOS PREVISTOS;PFL.FTS.0006.V5;Financeiro - Tesouraria;PFL ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 PFL ADM MOV. PREVISTOS AP ADIANTAMENTOS;PFL.FTS.0026.V3;Financeiro - Tesouraria;PFL ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 PFL ADM MOV. PREVISTOS AR;PFL.FTS.0030.V3;Financeiro - Tesouraria;PFL ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 PFL ADM MOV. PREVISTOS GERADOS PELA PO;PFL.FTS.0016.V3;Financeiro - Tesouraria;PFL ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 PFL ADM MOV. PREVISTOS GERADOS POR CONTRATO;PFL.FTS.0022.V3;Financeiro - Tesouraria;PFL ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 PFL ADM MOV. REALIZADOS AP ADIANTAMENTOS;PFL.FTS.0015.V3;Financeiro - Tesouraria;PFL ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 PLUMA AGRO CRIAR MOVIMENTOS PREVISTOS;PLUMA_AGRO.FTS.048.V9;Financeiro - Tesouraria;PLUMA AGROAVICOLA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 PLUMA AGRO CRIAR MOVIMENTOS PREVISTOS;PLUMA_AGRO.FTS.048.V8;Financeiro - Tesouraria;PLUMA AGROAVICOLA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P1;TES-02 PLUMA AGRO MOV. PREVISTOS AGROSYS AP;PLUMA_AGRO.FTS.065.V4;Financeiro - Tesouraria;PLUMA AGROAVICOLA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 PLUMA AGRO MOV. PREVISTOS AR RENEGOCIAÇÃO;PLUMA_AGRO.FTS.061.V4;Financeiro - Tesouraria;PLUMA AGROAVICOLA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 PLUMA AGRO MOV. PREVISTOS EXPENSE AP;PLUMA_AGRO.FTS.057.V6;Financeiro - Tesouraria;PLUMA AGROAVICOLA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Bloqueado;2026-05-08 17:44
P1;TES-02 PLUMA AGRO MOV. PREVISTOS EXPENSE AP;PLUMA_AGRO.FTS.057.V7;Financeiro - Tesouraria;PLUMA AGROAVICOLA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 PLUMA AGRO MOV. PREVISTOS GERADOS PELA PO;PLUMA_AGRO.FTS.025.V7;Financeiro - Tesouraria;PLUMA AGROAVICOLA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 PLUMA AGRO MOV. PREVISTOS GERADOS POR CONTRATO;PLUMA_AGRO.FTS.024.V7;Financeiro - Tesouraria;PLUMA AGROAVICOLA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 PLUMA AGRO MOV. REALIZADO AGROSYS AP;PLUMA_AGRO.FTS.059.V4;Financeiro - Tesouraria;PLUMA AGROAVICOLA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 PLUMA AGRO MOV. REALIZADO AR RENEGOCIAÇÃO;PLUMA_AGRO.FTS.062.V4;Financeiro - Tesouraria;PLUMA AGROAVICOLA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 PLUMA EMPREEND. CRIAR MOVIMENTOS PREVISTOS;PLUMA_EMP.FTS.043.V8;Financeiro - Tesouraria;PLUMA EMPREENDIMENTOS IMOBILIARIOS;Financeiro;Financeiro;Eloíza Martins;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P1;TES-02 PLUMA GENETICS CRIAR MOVIMENTOS PREVISTOS;PLUMA_GEN.FTS.029.V8;Financeiro - Tesouraria;PLUMA GENETICS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P1;TES-02 PLUMA GENETICS MOV. PREVISTOS GERADOS PELA PO;PLUMA_GEN.FTS.024.V7;Financeiro - Tesouraria;PLUMA GENETICS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 PLUSVAL CRIAR MOVIMENTOS PREVISTOS;PLUSVAL.FTS.028.V9;Financeiro - Tesouraria;PLUSVAL AGROAVICOLA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 PLUSVAL CRIAR MOVIMENTOS PREVISTOS;PLUSVAL.FTS.028.V8;Financeiro - Tesouraria;PLUSVAL AGROAVICOLA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P1;TES-02 PLUSVAL MOV. PREVISTOS AP ADIANTAMENTOS;PLUSVAL.FTS.002.V7;Financeiro - Tesouraria;PLUSVAL AGROAVICOLA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 PLUSVAL MOV. PREVISTOS AR;PLUSVAL.FTS.003.V7;Financeiro - Tesouraria;PLUSVAL AGROAVICOLA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 PLUSVAL MOV. REALIZADOS AP ADIANTAMENTOS;PLUSVAL.FTS.005.V7;Financeiro - Tesouraria;PLUSVAL AGROAVICOLA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 SSM ADM  MOV. PREVISTOS AP;SSM.FTS.0024.V3;Financeiro - Tesouraria;SSM ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 SSM ADM CRIAR MOVIMENTOS PREVISTOS;SSM.FTS.0006.V5;Financeiro - Tesouraria;SSM ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 SSM ADM CRIAR MOVIMENTOS PREVISTOS;SSM.FTS.0006.V4;Financeiro - Tesouraria;SSM ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P1;TES-02 SSM ADM MOV. PREVISTOS AP ADIANTAMENTOS;SSM.FTS.0019.V3;Financeiro - Tesouraria;SSM ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 SSM ADM MOV. PREVISTOS AR;SSM.FTS.0025.V3;Financeiro - Tesouraria;SSM ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 SSM ADM MOV. PREVISTOS GERADOS PELA PO;SSM.FTS.0030.V3;Financeiro - Tesouraria;SSM ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 SSM ADM MOV. PREVISTOS GERADOS POR CONTRATO;SSM.FTS.0016.V3;Financeiro - Tesouraria;SSM ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 SSM ADM MOV. REALIZADOS AP ADIANTAMENTOS;SSM.FTS.0028.V3;Financeiro - Tesouraria;SSM ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 TES-02 AV SANTA CECILIA MOV. PREVISTOS AGROSYS AP;SANTA_CECILIA.FTS.047.V4;Financeiro - Tesouraria;AVICOLA SANTA CECILIA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 TES-02 AV SANTA CECILIA MOV. PREVISTOS AR RENEGOCIAÇÃO;SANTA_CECILIA.FTS.052.V4;Financeiro - Tesouraria;AVICOLA SANTA CECILIA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 TES-02 AV SANTA CECILIA MOV. PREVISTOS EXPENSE AP;SANTA_CECILIA.FTS.049.V7;Financeiro - Tesouraria;AVICOLA SANTA CECILIA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 TES-02 AV SANTA CECILIA MOV. REALIZADO AGROSYS AP;SANTA_CECILIA.FTS.046.V4;Financeiro - Tesouraria;AVICOLA SANTA CECILIA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 TES-02 AV SANTA CECILIA MOV. REALIZADO AR RENEGOCIAÇÃO;SANTA_CECILIA.FTS.054.V4;Financeiro - Tesouraria;AVICOLA SANTA CECILIA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 TES-02 PLUMA EMPREEND. MOV. PREVISTOS AGROSYS AP;PLUMA_EMP.FTS.052.V4;Financeiro - Tesouraria;PLUMA EMPREENDIMENTOS IMOBILIARIOS;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 TES-02 PLUMA EMPREEND. MOV. PREVISTOS AR RENEGOCIAÇÃO;PLUMA_EMP.FTS.046.V4;Financeiro - Tesouraria;PLUMA EMPREENDIMENTOS IMOBILIARIOS;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 TES-02 PLUMA EMPREEND. MOV. PREVISTOS RH AP;PLUMA_EMP.FTS.051.V7;Financeiro - Tesouraria;PLUMA EMPREENDIMENTOS IMOBILIARIOS;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 TES-02 PLUMA EMPREEND. MOV. REALIZADO AGROSYS AP;PLUMA_EMP.FTS.047.V4;Financeiro - Tesouraria;PLUMA EMPREENDIMENTOS IMOBILIARIOS;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 TES-02 PLUMA EMPREEND. MOV. REALIZADO AR RENEGOCIAÇÃO;PLUMA_EMP.FTS.045.V4;Financeiro - Tesouraria;PLUMA EMPREENDIMENTOS IMOBILIARIOS;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 TES-02 PLUMA GENETICS MOV. PREVISTOS AGROSYS AP;PLUMA_GEN.FTS.051.V4;Financeiro - Tesouraria;PLUMA GENETICS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 TES-02 PLUMA GENETICS MOV. PREVISTOS AR RENEGOCIAÇÃO;PLUMA_GEN.FTS.046.V4;Financeiro - Tesouraria;PLUMA GENETICS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 TES-02 PLUMA GENETICS MOV. REALIZADO AGROSYS AP;PLUMA_GEN.FTS.056.V4;Financeiro - Tesouraria;PLUMA GENETICS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 TES-02 PLUMA GENETICS MOV. REALIZADO AR RENEGOCIAÇÃO;PLUMA_GEN.FTS.055.V4;Financeiro - Tesouraria;PLUMA GENETICS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 TES-02 PLUMA GENETICS MOV. REALIZADOS RH AP;PLUMA_GEN.FTS.052.V7;Financeiro - Tesouraria;PLUMA GENETICS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 TES-02 PLUSVAL MOV. PREVISTOS AGROSYS AP;PLUSVAL.FTS.060.V4;Financeiro - Tesouraria;PLUSVAL AGROAVICOLA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 TES-02 PLUSVAL MOV. PREVISTOS AR RENEGOCIAÇÃO;PLUSVAL.FTS.055.V4;Financeiro - Tesouraria;PLUSVAL AGROAVICOLA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 TES-02 PLUSVAL MOV. PREVISTOS RH AP;PLUSVAL.FTS.059.V7;Financeiro - Tesouraria;PLUSVAL AGROAVICOLA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 TES-02 PLUSVAL MOV. REALIZADO AGROSYS AP;PLUSVAL.FTS.057.V4;Financeiro - Tesouraria;PLUSVAL AGROAVICOLA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 TES-02 PLUSVAL MOV. REALIZADO AR RENEGOCIAÇÃO;PLUSVAL.FTS.053.V4;Financeiro - Tesouraria;PLUSVAL AGROAVICOLA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 TES-02 TPMAR MOV. PREVISTOS AGROSYS AP;TPMAR.FTS.047.V4;Financeiro - Tesouraria;TPMAR ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 TES-02 TPMAR MOV. PREVISTOS AR RENEGOCIAÇÃO;TPMAR.FTS.044.V4;Financeiro - Tesouraria;TPMAR ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 TES-02 TPMAR MOV. REALIZADO AGROSYS AP;TPMAR.FTS.050.V4;Financeiro - Tesouraria;TPMAR ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 TES-02 TPMAR MOV. REALIZADO AR RENEGOCIAÇÃO;TPMAR.FTS.052.V4;Financeiro - Tesouraria;TPMAR ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 TPMAR CRIAR MOVIMENTOS PREVISTOS;TPMAR.FTS.027.V8;Financeiro - Tesouraria;TPMAR ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P1;TES-02 TPMAR MOV. REALIZADOS AP ADIANTAMENTOS;TPMAR.FTS.005.V7;Financeiro - Tesouraria;TPMAR ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 VDA ADM  MOV. PREVISTOS AP;VDA.FTS.0032.V3;Financeiro - Tesouraria;VDA ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 VDA ADM CRIAR MOVIMENTOS PREVISTOS;VDA.FTS.0003.V4;Financeiro - Tesouraria;VDA ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P1;TES-02 VDA ADM CRIAR MOVIMENTOS PREVISTOS;VDA.FTS.0003.V5;Financeiro - Tesouraria;VDA ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 VDA ADM MOV. PREVISTOS AP ADIANTAMENTOS;VDA.FTS.0028.V3;Financeiro - Tesouraria;VDA ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 VDA ADM MOV. PREVISTOS AR;VDA.FTS.0022.V3;Financeiro - Tesouraria;VDA ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 VDA ADM MOV. PREVISTOS GERADOS PELA PO;VDA.FTS.0017.V3;Financeiro - Tesouraria;VDA ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 VDA ADM MOV. PREVISTOS GERADOS POR CONTRATO;VDA.FTS.0019.V3;Financeiro - Tesouraria;VDA ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 VDA ADM MOV. REALIZADOS AP ADIANTAMENTOS;VDA.FTS.0026.V3;Financeiro - Tesouraria;VDA ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 3P PART  MOV. PREVISTOS AP;3P.FTS.0029.V3;Financeiro - Tesouraria;3P PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 3P PART CRIAR MOVIMENTOS PREVISTOS;3P.FTS.0011.V4;Financeiro - Tesouraria;3P PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P1;TES-02 3P PART CRIAR MOVIMENTOS PREVISTOS;3P.FTS.0011.V5;Financeiro - Tesouraria;3P PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 3P PART MOV. PREVISTOS AP ADIANTAMENTOS;3P.FTS.0020.V3;Financeiro - Tesouraria;3P PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 3P PART MOV. PREVISTOS AR;3P.FTS.0028.V3;Financeiro - Tesouraria;3P PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 3P PART MOV. PREVISTOS GERADOS PELA PO;3P.FTS.0023.V3;Financeiro - Tesouraria;3P PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 3P PART MOV. PREVISTOS GERADOS POR CONTRATO;3P.FTS.0017.V3;Financeiro - Tesouraria;3P PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 3P PART MOV. REALIZADOS AP ADIANTAMENTOS;3P.FTS.0021.V3;Financeiro - Tesouraria;3P PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-03 ABL CONCILIAÇÃO FINANCEIRA AUTOMÁTICA;ABL.FTS.0017.V6;Financeiro - Tesouraria;ABL PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-03 ABL CONCILIAÇÃO FINANCEIRA AUTOMÁTICA CRITÉRIOS;ABL.FTS.0026.V6;Financeiro - Tesouraria;ABL PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-03 ABL CONCILIAÇÃO FINANCEIRA CADASTRO INSTRUMENTOS;ABL.FTS.0001.V6;Financeiro - Tesouraria;ABL PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-03 ABL CONCILIAÇÃO FINANCEIRA CONTABILIZAÇÃO DE LOTE;ABL.FTS.0031.V3;Financeiro - Tesouraria;ABL PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P1;TES-03 ABL CONCILIAÇÃO FINANCEIRA CONTABILIZAÇÃO DE LOTE;ABL.FTS.0031.V4;Financeiro - Tesouraria;ABL PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-03 ABL CONCILIAÇÃO FINANCEIRA EXTRATOS MANUAIS;ABL.FTS.0011.V6;Financeiro - Tesouraria;ABL PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-03 ABL CONCILIAÇÃO FINANCEIRA LOTE COM ERRO;ABL.FTS.0015.V4;Financeiro - Tesouraria;ABL PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-03 ABL CONCILIAÇÃO FINANCEIRA LOTES;ABL.FTS.0012.V4;Financeiro - Tesouraria;ABL PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-03 ABL CONCILIAÇÃO FINANCEIRA MANUAL;ABL.FTS.0027.V6;Financeiro - Tesouraria;ABL PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-03 ABL CONCILIAÇÃO FINANCEIRA RELATÓRIOS;ABL.FTS.0018.V6;Financeiro - Tesouraria;ABL PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-03 ABL CONCILIAÇÃO FINANCEIRA SALDOS;ABL.FTS.0028.V6;Financeiro - Tesouraria;ABL PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
